key,name,party,person_id,birthdate,year,income_rub,real_estate_sqm,vehicles,sanctions
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2010,935826,0.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2021,7798835,281.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2020,7589957,281.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2019,7903534,281.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2018,7927848,281.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2017,6333995,281.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2016,5499188,281.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2015,6536738,281.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2015,6538890,281.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2015,6536738,281.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2014,4460788,167.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2013,3194616,167.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2012,2458749,167.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2011,2177567,167.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2010,2126487,41.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2010,2127686,167.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2010,7681748,41.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2009,2075542,167.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2006,3445292,41.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2006,1257784,167.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zyuganov_g,Зюганов Геннадий Андреевич,КПРФ,8,26.04.1944,2002,324709,197.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
